dataset,fold,variant,variant_label,component,task_kind,n_train,n_val,n_features,n_outputs,seed,train_seconds,criterion,variant_meta,acc,precision,recall,f1,base_active_features,residual_active_features,union_active_features,overlap_active_features,mask_overlap_rate,mask_disjointness_rate,base_prob_mean,residual_prob_mean,base_rule_count,residual_rule_count,total_rule_count,selected_feature_count,rule_weight_entropy,rule_weight_entropy_norm,effective_rule_count,near_zero_rule_weight_rate,near_zero_rule_firing_rate,near_zero_firing_or_weight_rate,nonfinite_rule_weight_count,nonfinite_rule_firing_count,nonfinite_logit_count
Breast_Cancer_Wisconsin_(Original),2,joint_training_same_budget,"Joint training, same epoch budget",primary,binary,559,140,80,1,42002,6.2300904132425785,BCEWithLogitsLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.9571428571428572,0.92,0.9583333333333334,0.9387755102040817,23.0,33.0,56.0,0.0,0.0,1.0,0.34539729356765747,0.5426942110061646,6.0,11.0,17.0,56.0,1.737037296806063,0.6130979457071849,5.683844777515956,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),2,joint_training_same_budget,"Joint training, same epoch budget",complementary,binary,559,140,80,1,42002,6.2300904132425785,BCEWithLogitsLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.8142857142857143,0.75,0.6875,0.717391304347826,23.0,33.0,56.0,0.0,0.0,1.0,0.34539729356765747,0.5426942110061646,6.0,11.0,17.0,56.0,2.7597426414489745,0.9740680703095027,15.79815470150539,0.0,,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),2,joint_training_same_budget,"Joint training, same epoch budget",full,binary,559,140,80,1,42002,6.2300904132425785,BCEWithLogitsLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.9571428571428572,0.9038461538461539,0.9791666666666666,0.94,23.0,33.0,56.0,0.0,0.0,1.0,0.34539729356765747,0.5426942110061646,6.0,11.0,17.0,56.0,2.7597426414489745,0.9740680703095027,15.79815470150539,0.0,,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),2,dense_tsk_same_rules,"Dense TSK-ANFIS, same total rules/epochs",full,binary,559,140,80,1,42002,1.8126419624313712,BCEWithLogitsLoss,"{""dense_rules"": 17, ""epochs"": 170, ""label"": ""Dense TSK-ANFIS, same total rules/epochs""}",0.95,0.8867924528301887,0.9791666666666666,0.9306930693069307,,,,,,,,,,,17.0,80.0,2.6630247729165215,0.9399309090205601,14.370160048348563,0.0,0.0,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,full_grs,Full GRS-ANFIS,primary,binary,559,140,80,1,42003,3.4460691958665848,BCEWithLogitsLoss,"{""label"": ""Full GRS-ANFIS""}",0.9642857142857143,0.9387755102040817,0.9583333333333334,0.9484536082474226,41.0,31.0,72.0,0.0,0.0,1.0,0.5172510743141174,0.5129166841506958,6.0,11.0,17.0,72.0,1.6727336713245937,0.5904015949794225,5.331580001967294,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,full_grs,Full GRS-ANFIS,complementary,binary,559,140,80,1,42003,3.4460691958665848,BCEWithLogitsLoss,"{""label"": ""Full GRS-ANFIS""}",0.4785714285714286,0.38317757009345793,0.8541666666666666,0.5290322580645161,41.0,31.0,72.0,0.0,0.0,1.0,0.5172510743141174,0.5129166841506958,6.0,11.0,17.0,72.0,2.728458501611437,0.9630261421203613,15.312780945641654,0.0,,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,full_grs,Full GRS-ANFIS,full,binary,559,140,80,1,42003,3.4460691958665848,BCEWithLogitsLoss,"{""label"": ""Full GRS-ANFIS""}",0.9714285714285714,0.94,0.9791666666666666,0.9591836734693877,41.0,31.0,72.0,0.0,0.0,1.0,0.5172510743141174,0.5129166841506958,6.0,11.0,17.0,72.0,2.728458501611437,0.9630261421203613,15.312780945641654,0.0,,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,primary_only_same_budget,"Primary-only, same epoch budget",primary,binary,559,140,80,1,42003,3.210572020150721,BCEWithLogitsLoss,"{""label"": ""Primary-only, same epoch budget""}",0.9714285714285714,0.94,0.9791666666666666,0.9591836734693877,41.0,0.0,41.0,0.0,0.0,1.0,0.49745696783065796,0.5,6.0,0.0,6.0,41.0,1.657567128113338,0.5850484720298222,5.252220038005284,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",primary,binary,559,140,80,1,42003,3.6894238479435444,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.9142857142857143,0.8913043478260869,0.8541666666666666,0.8723404255319149,42.0,35.0,77.0,0.0,0.0,1.0,0.5007073283195496,0.5414592027664185,6.0,11.0,17.0,77.0,1.7613633751869202,0.6216839935098376,5.8205842733383175,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",complementary,binary,559,140,80,1,42003,3.6894238479435444,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.7857142857142857,0.640625,0.8541666666666666,0.7321428571428571,42.0,35.0,77.0,0.0,0.0,1.0,0.5007073283195496,0.5414592027664185,6.0,11.0,17.0,77.0,2.772765690939767,0.9786646366119385,16.002980443409513,0.0,,0.0,0.0,0.0,0.0
Breast_Cancer_Wisconsin_(Original),3,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",full,binary,559,140,80,1,42003,3.6894238479435444,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.9357142857142857,0.9148936170212766,0.8958333333333334,0.9052631578947369,42.0,35.0,77.0,0.0,0.0,1.0,0.5007073283195496,0.5414592027664185,6.0,11.0,17.0,77.0,2.772765690939767,0.9786646366119385,16.002980443409513,0.0,,0.0,0.0,0.0,0.0
