dataset,lambda_sparsity,n,base_acc_mean,base_acc_std,base_acc_min,base_acc_max,base_f1_mean,base_f1_std,base_f1_min,base_f1_max,residual_acc_mean,residual_acc_std,residual_acc_min,residual_acc_max,residual_f1_mean,residual_f1_std,residual_f1_min,residual_f1_max,full_acc_mean,full_acc_std,full_acc_min,full_acc_max,full_f1_mean,full_f1_std,full_f1_min,full_f1_max,base_selected_mean,base_selected_std,base_selected_min,base_selected_max,residual_effective_selected_mean,residual_effective_selected_std,residual_effective_selected_min,residual_effective_selected_max,full_selected_mean,full_selected_std,full_selected_min,full_selected_max,primary_complementary_overlap_mean,primary_complementary_overlap_std,primary_complementary_overlap_min,primary_complementary_overlap_max,primary_residual_self_overlap_mean,primary_residual_self_overlap_std,primary_residual_self_overlap_min,primary_residual_self_overlap_max,base_mask_jaccard_mean,residual_effective_mask_jaccard_mean,full_mask_jaccard_mean
Gisette,0.0,5,0.9746666666666666,0.0008498365855987823,0.9733333333333334,0.9758333333333333,0.9745905875867151,0.0008480975286737997,0.9732441471571907,0.9757322175732217,0.49349999999999994,0.02599358895317586,0.45,0.5233333333333333,0.5018403076423958,0.03866433781265961,0.4397283531409168,0.5495495495495496,0.9751666666666667,0.0008164965809277448,0.9741666666666666,0.9766666666666667,0.9751049578778682,0.0008018980784357507,0.9741451209341118,0.9765886287625418,4147.6,11.976643937263894,4128.0,4164.0,396.2,25.21428166734083,368.0,439.0,4543.8,26.90278795961489,4519.0,4588.0,0.0,0.0,0.0,0.0,4147.6,11.976643937263894,4128.0,4164.0,0.8594534124220727,0.17979887283658078,0.8761276702334733
Gisette,0.01,5,0.976,0.0008164965809277449,0.975,0.9775,0.9759440066526445,0.000813853887931753,0.9749582637729549,0.9774436090225563,0.4535,0.04023679907746142,0.38,0.49,0.356451053999751,0.1629776521919308,0.14482758620689656,0.5453194650817236,0.976,0.0009718253158075725,0.975,0.9775,0.975935344551203,0.0009860038046419165,0.9748743718592965,0.9774436090225563,2394.4,13.95134402127623,2378.0,2420.0,5.2,2.3151673805580453,2.0,8.0,2399.6,12.306096050332128,2386.0,2422.0,0.0,0.0,0.0,0.0,2394.4,13.95134402127623,2378.0,2420.0,0.8569238192388868,0.033168498168498164,0.8557069992843835
Gisette,0.1,5,0.9696666666666667,0.0019436506316150954,0.9666666666666667,0.9716666666666667,0.9696437038213809,0.0019890502695978918,0.966499162479062,0.9716666666666667,0.5,0.0,0.5,0.5,0.26666666666666666,0.3265986323710904,0.0,0.6666666666666666,0.9691666666666666,0.0020412414523193166,0.9658333333333333,0.9716666666666667,0.9691386049657591,0.0020802886512045022,0.9656903765690377,0.9716666666666667,358.0,5.865151319446072,351.0,367.0,0.0,0.0,0.0,0.0,358.0,5.865151319446072,351.0,367.0,0.0,0.0,0.0,0.0,358.0,5.865151319446072,351.0,367.0,0.8169708486535809,1.0,0.8169708486535809
