dataset,fold,variant,variant_label,component,task_kind,n_train,n_val,n_features,n_outputs,seed,train_seconds,criterion,variant_meta,acc,precision,recall,f1,base_active_features,residual_active_features,union_active_features,overlap_active_features,mask_overlap_rate,mask_disjointness_rate,base_prob_mean,residual_prob_mean,base_rule_count,residual_rule_count,total_rule_count,selected_feature_count,rule_weight_entropy,rule_weight_entropy_norm,effective_rule_count,near_zero_rule_weight_rate,near_zero_rule_firing_rate,near_zero_firing_or_weight_rate,nonfinite_rule_weight_count,nonfinite_rule_firing_count,nonfinite_logit_count
Vowel,5,no_disjoint,No disjoint complementary routing,primary,multiclass,792,198,29,11,42005,18.447648509405553,CrossEntropyLoss,"{""label"": ""No disjoint complementary routing""}",0.9444444444444444,0.9473438498206301,0.9444444444444444,0.9447834447834449,16.0,27.0,27.0,16.0,0.5925925925925926,0.40740740740740744,0.6114795804023743,0.6533228754997253,6.0,11.0,17.0,27.0,1.3973165816730924,0.49319144737238835,4.114927399038065,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Vowel,5,no_disjoint,No disjoint complementary routing,complementary,multiclass,792,198,29,11,42005,18.447648509405553,CrossEntropyLoss,"{""label"": ""No disjoint complementary routing""}",0.21717171717171718,0.2204115010908225,0.21717171717171718,0.19744449517405177,16.0,27.0,27.0,16.0,0.5925925925925926,0.40740740740740744,0.6114795804023743,0.6533228754997253,6.0,11.0,17.0,27.0,2.587928381833163,0.9134251755295377,13.360076817599209,0.0,,0.0,0.0,0.0,0.0
Vowel,5,no_disjoint,No disjoint complementary routing,full,multiclass,792,198,29,11,42005,18.447648509405553,CrossEntropyLoss,"{""label"": ""No disjoint complementary routing""}",0.9696969696969697,0.9719829877724615,0.9696969696969697,0.9697833131269664,16.0,27.0,27.0,16.0,0.5925925925925926,0.40740740740740744,0.6114795804023743,0.6533228754997253,6.0,11.0,17.0,27.0,2.587928381833163,0.9134251755295377,13.360076817599209,0.0,,0.0,0.0,0.0,0.0
Vowel,5,prod_firing,Product firing instead of HTSK,primary,multiclass,792,198,29,11,42005,18.828839290887117,CrossEntropyLoss,"{""label"": ""Product firing instead of HTSK""}",0.9444444444444444,0.9462207211433217,0.9444444444444444,0.9445340720882518,22.0,6.0,28.0,0.0,0.0,1.0,0.7029371857643127,0.5431191325187683,6.0,11.0,17.0,28.0,0.670134687127435,0.236528142850662,2.152047171135141,0.6491268426179886,,0.6491268426179886,0.0,0.0,0.0
Vowel,5,prod_firing,Product firing instead of HTSK,complementary,multiclass,792,198,29,11,42005,18.828839290887117,CrossEntropyLoss,"{""label"": ""Product firing instead of HTSK""}",0.09090909090909091,0.023289570428974133,0.09090909090909091,0.03472083472083472,22.0,6.0,28.0,0.0,0.0,1.0,0.7029371857643127,0.5431191325187683,6.0,11.0,17.0,28.0,1.95441220926516,0.6898217610638551,7.33075726875151,0.002527573553379625,,0.002527573553379625,0.0,0.0,0.0
Vowel,5,prod_firing,Product firing instead of HTSK,full,multiclass,792,198,29,11,42005,18.828839290887117,CrossEntropyLoss,"{""label"": ""Product firing instead of HTSK""}",0.9646464646464646,0.9656784563905307,0.9646464646464646,0.9647634647634648,22.0,6.0,28.0,0.0,0.0,1.0,0.7029371857643127,0.5431191325187683,6.0,11.0,17.0,28.0,1.95441220926516,0.6898217610638551,7.33075726875151,0.002527573553379625,,0.002527573553379625,0.0,0.0,0.0
Vowel,5,joint_training_same_budget,"Joint training, same epoch budget",primary,multiclass,792,198,29,11,42005,37.77152777183801,CrossEntropyLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.803030303030303,0.8158089682153852,0.803030303030303,0.803531170686596,12.0,13.0,25.0,0.0,0.0,1.0,0.3851000964641571,0.6009759306907654,6.0,11.0,17.0,25.0,1.2159039956150632,0.4291607638952708,3.493081753302102,0.6470588445663452,,0.6470588445663452,0.0,0.0,0.0
Vowel,5,joint_training_same_budget,"Joint training, same epoch budget",complementary,multiclass,792,198,29,11,42005,37.77152777183801,CrossEntropyLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.07575757575757576,0.04447601010101009,0.07575757575757576,0.05170316774938084,12.0,13.0,25.0,0.0,0.0,1.0,0.3851000964641571,0.6009759306907654,6.0,11.0,17.0,25.0,2.226389339475921,0.7858177567973281,9.35883939868272,0.0,,0.0,0.0,0.0,0.0
Vowel,5,joint_training_same_budget,"Joint training, same epoch budget",full,multiclass,792,198,29,11,42005,37.77152777183801,CrossEntropyLoss,"{""joint_epochs"": 170, ""label"": ""Joint training, same epoch budget""}",0.7727272727272727,0.8079059368387431,0.7727272727272727,0.7699754408515345,12.0,13.0,25.0,0.0,0.0,1.0,0.3851000964641571,0.6009759306907654,6.0,11.0,17.0,25.0,2.226389339475921,0.7858177567973281,9.35883939868272,0.0,,0.0,0.0,0.0,0.0
Vowel,5,dense_tsk_same_rules,"Dense TSK-ANFIS, same total rules/epochs",full,multiclass,792,198,29,11,42005,3.185996134765446,CrossEntropyLoss,"{""dense_rules"": 17, ""epochs"": 170, ""label"": ""Dense TSK-ANFIS, same total rules/epochs""}",0.9646464646464646,0.966427432216906,0.9646464646464646,0.9642200206793509,,,,,,,,,,,17.0,29.0,2.3704558797556943,0.8366669256879826,10.835826722058384,0.0,0.0,0.0,0.0,0.0,0.0
