dataset,variant,variant_label,component,n_folds,acc_mean,acc_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,selected_feature_count_mean,selected_feature_count_std,base_active_features_mean,base_active_features_std,residual_active_features_mean,residual_active_features_std,union_active_features_mean,union_active_features_std,overlap_active_features_mean,overlap_active_features_std,mask_overlap_rate_mean,mask_overlap_rate_std,mask_disjointness_rate_mean,mask_disjointness_rate_std,base_rule_count_mean,base_rule_count_std,residual_rule_count_mean,residual_rule_count_std,total_rule_count_mean,total_rule_count_std,rule_weight_entropy_mean,rule_weight_entropy_std,rule_weight_entropy_norm_mean,rule_weight_entropy_norm_std,effective_rule_count_mean,effective_rule_count_std,near_zero_rule_weight_rate_mean,near_zero_rule_weight_rate_std,near_zero_rule_firing_rate_mean,near_zero_rule_firing_rate_std,near_zero_firing_or_weight_rate_mean,near_zero_firing_or_weight_rate_std,nonfinite_rule_weight_count_mean,nonfinite_rule_weight_count_std,nonfinite_rule_firing_count_mean,nonfinite_rule_firing_count_std,nonfinite_logit_count_mean,nonfinite_logit_count_std,train_seconds_mean,train_seconds_std
Vowel,no_disjoint,No disjoint complementary routing,complementary,5,0.22323232323232323,0.01873458281918325,0.24915728604450252,0.047265170970950086,0.22323232323232323,0.01873458281918325,0.21924176191324468,0.024109801071915724,27.0,0.0,16.2,0.7483314773547882,27.0,0.0,27.0,0.0,16.2,0.7483314773547882,0.6,0.02771598064276994,0.4,0.02771598064276994,6.0,0.0,11.0,0.0,17.0,0.0,2.600600420585786,0.01716854787061331,0.9178978483484249,0.006059744852864083,13.538933141303787,0.2211873132688447,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.020039463602007,0.48655857086505316
Vowel,full_grs,Full GRS-ANFIS,complementary,5,0.09797979797979797,0.01984533606503889,0.060074349894940884,0.01706476415357068,0.09797979797979797,0.01984533606503889,0.06723704542814896,0.01754780560340877,27.4,0.8,16.8,1.7204650534085253,10.6,1.8547236990991407,27.4,0.8,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.6046038078539295,0.02845314453054508,0.9193108686293016,0.010042711852505529,13.603655188493054,0.3591576009550817,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89624400511384,0.29938632102959706
Vowel,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",complementary,5,0.09090909090909091,0.0101010101010101,0.03747825480735822,0.010319355669932933,0.09090909090909091,0.0101010101010101,0.0493327588780713,0.009611553071745788,27.4,0.4898979485566356,16.6,1.019803902718557,10.8,1.3266499161421599,27.4,0.4898979485566356,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.1455146736568875,0.25278046910912966,0.7572725463094134,0.0892204153210418,8.882468149878761,1.9004737993305885,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.051613726280628,0.3527054024045178
Vowel,joint_training_same_budget,"Joint training, same epoch budget",complementary,5,0.08787878787878788,0.016474248919495036,0.040569072298456674,0.007837661208303922,0.08787878787878788,0.016474248919495036,0.047695736155891,0.010955043237837999,21.4,2.727636339397171,11.8,0.39999999999999997,9.6,2.870540018881465,21.4,2.727636339397171,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.3188756577896346,0.16723405982632167,0.8184613692640055,0.05902628632972808,10.418405368593003,1.7653057362838198,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10979516301304,1.1477787732659939
Vowel,prod_firing,Product firing instead of HTSK,complementary,5,0.08282828282828283,0.009367291409591617,0.01984313855159174,0.008323616484759107,0.08282828282828283,0.009367291409591617,0.029725121220066007,0.010316492004356224,28.2,0.7483314773547882,23.6,1.9595917942265426,4.6,1.8547236990991407,28.2,0.7483314773547882,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.050947083728482,0.12764665213892726,0.7238943365487186,0.04505366638489972,8.048205501383,1.005870404230543,0.011259191465796903,0.010758978099529295,,,0.011259191465796903,0.010758978099529295,0.0,0.0,0.0,0.0,0.0,0.0,18.617586666718125,0.2809845843978485
Vowel,dense_tsk_same_rules,"Dense TSK-ANFIS, same total rules/epochs",full,5,0.9727272727272727,0.005150524761204819,0.9740429058385714,0.00512900692865029,0.9727272727272727,0.005150524761204819,0.9725569203812942,0.005307643412091608,29.0,0.0,,,,,,,,,,,,,,,,,17.0,0.0,2.41726469138656,0.06929468881266476,0.853188379424991,0.02445798480080872,11.406596377401641,0.6940509641115358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2264355044811963,0.08398773114656269
Vowel,no_disjoint,No disjoint complementary routing,full,5,0.9696969696969695,0.005532551085910764,0.971545340624288,0.004916460098944459,0.9696969696969695,0.005532551085910764,0.9695330944402152,0.005660218808996167,27.0,0.0,16.2,0.7483314773547882,27.0,0.0,27.0,0.0,16.2,0.7483314773547882,0.6,0.02771598064276994,0.4,0.02771598064276994,6.0,0.0,11.0,0.0,17.0,0.0,2.600600420585786,0.01716854787061331,0.9178978483484249,0.006059744852864083,13.538933141303787,0.2211873132688447,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.020039463602007,0.48655857086505316
Vowel,full_grs,Full GRS-ANFIS,full,5,0.9656565656565655,0.007422696190252043,0.9670183368403183,0.00800726242480874,0.9656565656565655,0.007422696190252043,0.9656417653321678,0.007581154947963023,27.4,0.8,16.8,1.7204650534085253,10.6,1.8547236990991407,27.4,0.8,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.6046038078539295,0.02845314453054508,0.9193108686293016,0.010042711852505529,13.603655188493054,0.3591576009550817,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89624400511384,0.29938632102959706
Vowel,prod_firing,Product firing instead of HTSK,full,5,0.9474747474747476,0.018515457353356926,0.9501095247436367,0.017906569533128892,0.9474747474747476,0.018515457353356926,0.947388789688255,0.018523802237967225,28.2,0.7483314773547882,23.6,1.9595917942265426,4.6,1.8547236990991407,28.2,0.7483314773547882,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.050947083728482,0.12764665213892726,0.7238943365487186,0.04505366638489972,8.048205501383,1.005870404230543,0.011259191465796903,0.010758978099529295,,,0.011259191465796903,0.010758978099529295,0.0,0.0,0.0,0.0,0.0,0.0,18.617586666718125,0.2809845843978485
Vowel,joint_training_same_budget,"Joint training, same epoch budget",full,5,0.7898989898989898,0.04646464646464645,0.8141181741011891,0.04077623948583286,0.7898989898989898,0.04646464646464645,0.7881170560939064,0.046648063130434195,21.4,2.727636339397171,11.8,0.39999999999999997,9.6,2.870540018881465,21.4,2.727636339397171,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.3188756577896346,0.16723405982632167,0.8184613692640055,0.05902628632972808,10.418405368593003,1.7653057362838198,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.10979516301304,1.1477787732659939
Vowel,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",full,5,0.7747474747474746,0.11554955130265224,0.7801356492378164,0.1146507917350405,0.7747474747474746,0.11554955130265224,0.7730514344341144,0.11591502098339507,27.4,0.4898979485566356,16.6,1.019803902718557,10.8,1.3266499161421599,27.4,0.4898979485566356,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,11.0,0.0,17.0,0.0,2.1455146736568875,0.25278046910912966,0.7572725463094134,0.0892204153210418,8.882468149878761,1.9004737993305885,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.051613726280628,0.3527054024045178
