dataset,fold,variant,variant_label,component,task_kind,n_train,n_val,n_features,n_outputs,seed,train_seconds,criterion,variant_meta,acc,precision,recall,f1,base_active_features,residual_active_features,union_active_features,overlap_active_features,mask_overlap_rate,mask_disjointness_rate,base_prob_mean,residual_prob_mean,base_rule_count,residual_rule_count,total_rule_count,selected_feature_count,rule_weight_entropy,rule_weight_entropy_norm,effective_rule_count,near_zero_rule_weight_rate,near_zero_rule_firing_rate,near_zero_firing_or_weight_rate,nonfinite_rule_weight_count,nonfinite_rule_firing_count,nonfinite_logit_count
Spambase,5,primary_only_same_budget,"Primary-only, same epoch budget",primary,binary,3681,920,57,1,42005,6.615726177580655,BCEWithLogitsLoss,"{""label"": ""Primary-only, same epoch budget""}",0.9326086956521739,0.9213483146067416,0.9060773480662984,0.9136490250696379,48.0,0.0,48.0,0.0,0.0,1.0,0.7661662101745605,0.5,7.0,0.0,7.0,48.0,1.5867084275121275,0.5489634327266527,4.894470343900763,0.6111111044883728,,0.6111111044883728,0.0,0.0,0.0
Spambase,5,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",primary,binary,3681,920,57,1,42005,8.232350737787783,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.9271739130434783,0.9226361031518625,0.8895027624309392,0.9057665260196905,46.0,11.0,57.0,0.0,0.0,1.0,0.7353362441062927,0.5490552186965942,7.0,11.0,18.0,57.0,1.5488891065120698,0.5358788467295792,4.727360546070597,0.6111111044883728,,0.6111111044883728,0.0,0.0,0.0
Spambase,5,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",complementary,binary,3681,920,57,1,42005,8.232350737787783,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.3347826086956522,0.29707792207792205,0.505524861878453,0.37423312883435583,46.0,11.0,57.0,0.0,0.0,1.0,0.7353362441062927,0.5490552186965942,7.0,11.0,18.0,57.0,2.3946455566779425,0.8284904930254687,10.988248396956402,0.0,,0.0,0.0,0.0,0.0
Spambase,5,no_hard_finetune_same_budget,"No hard fine-tune, same epoch budget",full,binary,3681,920,57,1,42005,8.232350737787783,BCEWithLogitsLoss,"{""label"": ""No hard fine-tune, same epoch budget"", ""scope_note"": ""removes hard-mask fine-tuning phases, not the thresholded complement used between stages""}",0.9293478260869565,0.9206798866855525,0.8977900552486188,0.9090909090909091,46.0,11.0,57.0,0.0,0.0,1.0,0.7353362441062927,0.5490552186965942,7.0,11.0,18.0,57.0,2.3946455566779425,0.8284904930254687,10.988248396956402,0.0,,0.0,0.0,0.0,0.0
Spambase,5,no_disjoint,No disjoint complementary routing,primary,binary,3681,920,57,1,42005,7.982330582104623,BCEWithLogitsLoss,"{""label"": ""No disjoint complementary routing""}",0.9293478260869565,0.9406528189910979,0.8756906077348067,0.9070100143061517,37.0,32.0,52.0,17.0,0.3269230769230769,0.6730769230769231,0.62530916929245,0.49224036931991577,7.0,11.0,18.0,52.0,1.1858520117142926,0.4102766334362652,3.288993161139281,0.6111111044883728,,0.6111111044883728,0.0,0.0,0.0
Spambase,5,no_disjoint,No disjoint complementary routing,complementary,binary,3681,920,57,1,42005,7.982330582104623,BCEWithLogitsLoss,"{""label"": ""No disjoint complementary routing""}",0.558695652173913,0.4525862068965517,0.580110497237569,0.5084745762711864,37.0,32.0,52.0,17.0,0.3269230769230769,0.6730769230769231,0.62530916929245,0.49224036931991577,7.0,11.0,18.0,52.0,2.3215135346288265,0.8031885499539583,10.208944745685743,0.0,,0.0,0.0,0.0,0.0
Spambase,5,no_disjoint,No disjoint complementary routing,full,binary,3681,920,57,1,42005,7.982330582104623,BCEWithLogitsLoss,"{""label"": ""No disjoint complementary routing""}",0.933695652173913,0.9312320916905444,0.8977900552486188,0.9142053445850914,37.0,32.0,52.0,17.0,0.3269230769230769,0.6730769230769231,0.62530916929245,0.49224036931991577,7.0,11.0,18.0,52.0,2.3215135346288265,0.8031885499539583,10.208944745685743,0.0,,0.0,0.0,0.0,0.0
Spambase,5,prod_firing,Product firing instead of HTSK,primary,binary,3681,920,57,1,42005,9.739340364001691,BCEWithLogitsLoss,"{""label"": ""Product firing instead of HTSK""}",0.9163043478260869,0.9036827195467422,0.8812154696132597,0.8923076923076924,53.0,3.0,56.0,0.0,0.0,1.0,0.8088731169700623,0.5038235783576965,7.0,11.0,18.0,56.0,0.8871647509213393,0.3069379346234287,2.732846089808837,0.6488587558269501,,0.6488587558269501,0.0,0.0,0.0
Spambase,5,prod_firing,Product firing instead of HTSK,complementary,binary,3681,920,57,1,42005,9.739340364001691,BCEWithLogitsLoss,"{""label"": ""Product firing instead of HTSK""}",0.35434782608695653,0.35279187817258884,0.7679558011049724,0.4834782608695652,53.0,3.0,56.0,0.0,0.0,1.0,0.8088731169700623,0.5038235783576965,7.0,11.0,18.0,56.0,2.222507146972677,0.7689346906445597,9.573482597133388,0.04294002801179886,,0.04294002801179886,0.0,0.0,0.0
Spambase,5,prod_firing,Product firing instead of HTSK,full,binary,3681,920,57,1,42005,9.739340364001691,BCEWithLogitsLoss,"{""label"": ""Product firing instead of HTSK""}",0.9130434782608695,0.8938547486033519,0.8839779005524862,0.8888888888888888,53.0,3.0,56.0,0.0,0.0,1.0,0.8088731169700623,0.5038235783576965,7.0,11.0,18.0,56.0,2.222507146972677,0.7689346906445597,9.573482597133388,0.04294002801179886,,0.04294002801179886,0.0,0.0,0.0
Spambase,5,joint_training_same_budget,"Joint training, same epoch budget",primary,binary,3681,920,57,1,42005,12.398238217458129,BCEWithLogitsLoss,"{""joint_epochs"": 200, ""label"": ""Joint training, same epoch budget""}",0.866304347826087,0.7637969094922737,0.9558011049723757,0.849079754601227,41.0,12.0,53.0,0.0,0.0,1.0,0.7059104442596436,0.6168460249900818,7.0,11.0,18.0,53.0,1.4857450866180917,0.514032516013021,4.434822211576544,0.6111111044883728,,0.6111111044883728,0.0,0.0,0.0
Spambase,5,joint_training_same_budget,"Joint training, same epoch budget",complementary,binary,3681,920,57,1,42005,12.398238217458129,BCEWithLogitsLoss,"{""joint_epochs"": 200, ""label"": ""Joint training, same epoch budget""}",0.6445652173913043,0.6356589147286822,0.2265193370165746,0.3340122199592668,41.0,12.0,53.0,0.0,0.0,1.0,0.7059104442596436,0.6168460249900818,7.0,11.0,18.0,53.0,2.450843396394149,0.8479336114681285,11.635175696663234,0.0,,0.0,0.0,0.0,0.0
Spambase,5,joint_training_same_budget,"Joint training, same epoch budget",full,binary,3681,920,57,1,42005,12.398238217458129,BCEWithLogitsLoss,"{""joint_epochs"": 200, ""label"": ""Joint training, same epoch budget""}",0.8913043478260869,0.8324873096446701,0.9060773480662984,0.8677248677248677,41.0,12.0,53.0,0.0,0.0,1.0,0.7059104442596436,0.6168460249900818,7.0,11.0,18.0,53.0,2.450843396394149,0.8479336114681285,11.635175696663234,0.0,,0.0,0.0,0.0,0.0
Spambase,5,dense_tsk_same_rules,"Dense TSK-ANFIS, same total rules/epochs",full,binary,3681,920,57,1,42005,6.235578924417496,BCEWithLogitsLoss,"{""dense_rules"": 18, ""epochs"": 200, ""label"": ""Dense TSK-ANFIS, same total rules/epochs""}",0.9434782608695652,0.9329608938547486,0.9226519337016574,0.9277777777777778,,,,,,,,,,,18.0,57.0,2.416668838262558,0.8361100245429122,11.22262859551803,0.0,0.0,0.0,0.0,0.0,0.0
